sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
3a3a29176e2bbdf1fa010fe06cdca430fe2a3f5f,"feat(core): cluster leak traces in the control and test group//Summary:/## Summary/This diff stack adds a new command `memlab diff-leaks` that takes two memlab working directories as input (one for control group, one for test group). The command finds out if there are any new memory leak patterns detected in the test group while not in the control group.//This command will be useful for detecting new memory leaks caused by experiments or diffs. This will also be useful for ad hoc heap investigation.//## Changes in this Diff/This diff detects memory leak trace cluster that are unique to the test group by the following steps:/ * Mix leak traces from control group and test group/ * Run leak trace clustering (either via heuristics or ML clustering)/ * Get memory leak clusters that only contain memory leak traces from the test group.//Reviewed By: tulga1970//Differential Revision: D41990907//fbshipit-source-id: a1e02f6f7af1ae1d9984920cf10610067e8765c1",https://github.com/facebook/memlab/commit/3a3a29176e2bbdf1fa010fe06cdca430fe2a3f5f,496768943,facebook/memlab,False,False
1d7b041736d091726445f20b3a8e6efa0997dd2e,"feat(core): CLI Plot for memory usage comparing control and test group//Summary:/## Summary/This diff stack adds a new command `memlab diff-leaks` that takes two memlab working directories as input (one for control group, one for test group). The command finds out if there are any new memory leak patterns detected in the test group while not in the control group.//This command will be useful for detecting new memory leaks caused by experiments or diffs. This will also be useful for ad hoc heap investigation.//## Changes in this Diff/Refactor the class that draws CLI memory usage plot to show the control and test groups//Reviewed By: tulga1970//Differential Revision: D41861199//fbshipit-source-id: 284f15b01ce44799c98c76380b27bb8588a625db",https://github.com/facebook/memlab/commit/1d7b041736d091726445f20b3a8e6efa0997dd2e,496768943,facebook/memlab,False,False
2d60a02e621028fb4d883cc38ffdcf1cc6c81812,"Fix Windows platform detection, Watchman detection in tests//Summary:/While checking some `metro-file-map` behaviour on Windows I noticed the Watchman detection we use in integration tests was all wrong :)/ - `os.platform()` returns `win32` on Windows, not `windows`./ - `where` works in a command prompt but not PowerShell - there it's usually an alias for `Where-Object`. `where.exe` works on both./ - `where.exe` prints ""INFO: Could not find files for the given pattern(s)"" to stderr on no match. Use `/Q` for silent running - the exit code is all we need.//Reviewed By: motiz88//Differential Revision: D42266748//fbshipit-source-id: 4494cd39dd94da7dc17442264a3828a35aaf9c30",https://github.com/facebook/metro/commit/2d60a02e621028fb4d883cc38ffdcf1cc6c81812,76504246,facebook/metro,False,False
60b27da198f7c5339c878ebeb9f3a3545ab84b7f,"help: allow Rust commands to specify a type hint for its options in the help//Summary: Previously, commands that were written in Python would allow to specify types such as `PATTERN`, or `REV` in the help options. This diff modifies the `define_flags` macro to allow Rust commands to add such type of help.//Reviewed By: quark-zju//Differential Revision: D38494676//fbshipit-source-id: d314707b5cf4e72954051fc383b61432ec316c88",https://github.com/facebook/sapling/commit/60b27da198f7c5339c878ebeb9f3a3545ab84b7f,58146669,facebook/sapling,False,False
120196a75ca83ef4706cda73f8322781412bc3fc,"process backticks in rst-to-md//Summary:/Updated the logic in `minirst.py` to provide better support for inline code./Specifically://- double backticks to mark inline code are now converted to single backticks/  when the style is Markdown/- the special `:hg: <command>` pattern is now turned into inline code for/  Markdown, as well//Regenerated the `.md` files via://```/~/fbsource/fbcode/eden/scm$ make oss/~/fbsource/fbcode/eden/website/scripts$ HGIDENTITY=sl HG=/Users/mbolin/bin/lhg ./generate-command-markdown.py --full-build/```//Reviewed By: sggutier//Differential Revision: D40970293//fbshipit-source-id: 21d3ec1ef60d6c4b28877fb00e1abf938f51a6f0",https://github.com/facebook/sapling/commit/120196a75ca83ef4706cda73f8322781412bc3fc,58146669,facebook/sapling,False,False
e32b8fca8ce53c23643f249ba41bbfdef2dd3e7b,"consolidate GitHub actions under pr subcommand//Summary:/Followed the pattern in `sparse.py` to take advantage/of subcommands so that GitHub-specific commands/are scoped under the `pr` subcommand. We'll go with/`pr` for ""pull request"" because `gh` subcommand could/be easily confused with https://cli.github.com/.//Reviewed By: DurhamG//Differential Revision: D39759566//fbshipit-source-id: 09e81914c0f28012933eeb73b856132db866576c",https://github.com/facebook/sapling/commit/e32b8fca8ce53c23643f249ba41bbfdef2dd3e7b,58146669,facebook/sapling,False,False
8f0a657a00bb24827cb26bc69e345894861a9a38,"implement `sl pr list`//Summary:/GitHub's `gh` CLI has a number of useful subcommands under `gh pr`./When run in a Git repo, `gh` can automatically figure out the appropriate/value to use with the `--repo` flag, though that is not the case in Sapling.//In this case, we do a small amount of plumbing to implement/`sl pr list [flags]` so that it execs the analogous `gh pr list [flags]` call./This pattern should work well for supporting more `gh pr` commands.//Reviewed By: muirdm//Differential Revision: D42120917//fbshipit-source-id: 51bd51f46cd15fc9e4bbde631adfe24646b0efb7",https://github.com/facebook/sapling/commit/8f0a657a00bb24827cb26bc69e345894861a9a38,58146669,facebook/sapling,False,False
8f9c76651fa51d10357d46ca7d4b3bda79449a34,"status: make tests use status.relative=true//Summary:/Later diffs will enable the rust status command for tests. Rust status/follows our internal pattern of printing paths relative to the current working/dir. To make the tests consistent, let's enable relative paths for all existing/tests.//Reviewed By: jordanwebster//Differential Revision: D39453092//fbshipit-source-id: 6361a6179255f180a5cd06067b5fe74a085370e5",https://github.com/facebook/sapling/commit/8f9c76651fa51d10357d46ca7d4b3bda79449a34,58146669,facebook/sapling,False,False
024fb7e014d1e8a8f95a10cadb1f2be97cb64d39,"feat(core): analyze and filter leak traces for control and test groups//Summary:/## Summary/This diff stack adds a new command `memlab diff-leaks` that takes two memlab working directories as input (one for control group, one for test group). The command finds out if there are any new memory leak patterns detected in the test group while not in the control group.//This command will be useful for detecting new memory leaks caused by experiments or diffs. This will also be useful for ad hoc heap investigation.//## Changes in this Diff/This diff adds part of the business logic for the new `memlab diff-leaks` command:/ * Analyze heap snapshots in the control group's working directory/ * Filter memory leaks and generate memory leak traces for leaked objects from the control group/ * Analyze heap snapshots in the test group's working directory/ * Filter memory leaks and generate memory leak traces for leaked objects from the test group//Reviewed By: tulga1970//Differential Revision: D41864354//fbshipit-source-id: eac2bcd2e488852321c939f4f59d3f9b08cd29cb",https://github.com/facebook/memlab/commit/024fb7e014d1e8a8f95a10cadb1f2be97cb64d39,496768943,facebook/memlab,False,False
11528a4b262f1b6704857748ae47eb829fc987db,"Proc.is_alive//Summary:/For the ""per-repo"" status files (progress.json, errors.bin) we need to deal with the fact that the creating process might be killed uncleanly, e.g. with SIGKILL, leaving the file behind abandoned. How can a consumer determine that the file is no longer valid?//The pattern I've adopted is (1) the creating process writes its PID into the file, (2) the consuming process will read the PID and determine whether that PID is still alive. This diff adds a library function `Proc.is_alive pid` to do this check.//```/(** There is no reliable way to tell whether an arbitrary PID is still alive./That is because after the process has long since died, its PID might be recycled/for use by another process. This routine makes a best-effort attempt:/1. Can we read /proc/<pid>/cmdline? - yes if it is alive or still being held onto./2. Is ""expected"" a substring of cmdline? - this is our best-effort protection/against pid recyling, since the chance that it gets recycled *and* the recycled one/has the process-name we were expecting just seems pretty low. Note that cmdline/will be empty if the process has been zombified. Also that if a process modifies/its argv then the cmdline will reflect that. In effect, cmdline is the command-line/that the process wants you to see./3. Can we send SIGKILL 0 to it? If this succeeds without throwing an exception,/then the process is alive. *)/```//{F908227867}//Reviewed By: CatherineGasnier//Differential Revision: D44159586//fbshipit-source-id: 1339f3ff2bb6c039d46e9efa5f51ab6b2cd5afa2",https://github.com/facebook/hhvm/commit/11528a4b262f1b6704857748ae47eb829fc987db,455600,facebook/hhvm,False,False
1d841ca3e020e46589affe489c8bfbce29ef216c,Constraint list of initialized repos with a cmdline arg//Summary: Added ```--filter-repos=your_regex_pattern``` command line arg to SCS Server to filter the list of repositories that should be initialized by mononoke.//Reviewed By: mzr//Differential Revision: D38010683//fbshipit-source-id: 7051c8161d3e5e5c57297dc72a32f7aee36023b7,https://github.com/facebook/sapling/commit/1d841ca3e020e46589affe489c8bfbce29ef216c,58146669,facebook/sapling,False,False
47c4f4605fd67b79c4b5e42367f2f1348812e1e1,"UnitIndex should not exclude files when used for Decls//Summary:/UnitIndex intended to replace autoload_map.hdf, which was a full index of every/file in the Autoload.Query repo config; the autoload map did not exclude files/from the `hhvm --hphp` command line exclusion patterns.//For the purposes of `-vEval.EnableDecl=true` the intent is to make all source files/available, not just the source files that are eligible to be included in the build./Otherwise, if EnableDecl==false, it's ok to filter files because they will get filtered/anyway in resolveOnDemand().//Reviewed By: ricklavoie//Differential Revision: D38794891//fbshipit-source-id: 34c70e10df01d62f5fa42e9c72285467bb5ca60c",https://github.com/facebook/hhvm/commit/47c4f4605fd67b79c4b5e42367f2f1348812e1e1,455600,facebook/hhvm,False,False
ef091a7390e9f9887187d2337bd295bc505e8b06,"montblanc: use yocto lf-master (#1477)//Summary:/- add montblanc in openbmc-init-build-env and use lf-master branch/- modify config file to able build the image//## TestPlan:/- able to build the image/- able to run image on qemu/```/ssinprem@cthgd050:~/OPENBMC/facebookexternal$ . openbmc-init-build-env montblanc build_mb/Init build environment for platform 'meta-montblanc' with distro lf-master.../You had no conf/local.conf file. This configuration file has therefore been/created for you from /home/ssinprem/OPENBMC/facebookexternal_wedge400/meta-facebook/meta-montblanc/conf/templates/default/local.conf.sample/You may wish to edit it to, for example, select a different MACHINE (target/hardware).//You had no conf/bblayers.conf file. This configuration file has therefore been/created for you from /home/ssinprem/OPENBMC/facebookexternal_wedge400/meta-facebook/meta-montblanc/conf/templates/default/bblayers.conf.sample/To add additional metadata layers into your configuration please add entries/to conf/bblayers.conf.//The Yocto Project has extensive documentation about OE including a reference/manual which can be found at:/    https://docs.yoctoproject.org//For more information about OpenEmbedded see the website:/    https://www.openembedded.org///Common targets are:/    montblanc-image/ssinprem@cthgd050:~/OPENBMC/facebookexternal/build_mb$ bitbake montblanc-image/NOTE: Your conf/bblayers.conf has been automatically updated./WARNING: You have included the meta-security layer, but 'security' has not been enabled in your DISTRO_FEATURES. Some bbappend files and preferred version setting may not take effect. See the meta-security README for details on enabling security support./WARNING: You are using a local hash equivalence server but have configured an sstate mirror. This will likely mean no sstate will match from the mirror. You may wish to disable the hash equivalence use (BB_HASHSERVE), or use a hash equivalence server alongside the sstate mirror./Loading cache: 100% |                                                                                                                                                                                                      | ETA:  --:--:--/Loaded 0 entries from dependency cache./Parsing recipes: 100% |#####################################################################################################################################################################################################| Time: 0:00:23/Parsing of 2925 .bb files complete (0 cached, 2925 parsed). 4535 targets, 443 skipped, 0 masked, 0 errors./WARNING: No recipes in default available for:/  /home/ssinprem/OPENBMC/facebookexternal_wedge400/yocto/lf-master/../../common/recipes-bsp/u-boot/u-boot-aspeed-sdk%.bbappend/  /home/ssinprem/OPENBMC/facebookexternal_wedge400/yocto/lf-master/../../common/recipes-connectivity/dhcp/dhcp_%.bbappend/  /home/ssinprem/OPENBMC/facebookexternal_wedge400/yocto/lf-master/../../common/recipes-utils/flashrom/flashrom_1.2.bbappend/WARNING: No bb files in default matched BBFILE_PATTERN_backports '^/home/ssinprem/OPENBMC/facebookexternal_wedge400/yocto/lf-master/../../meta-facebook/meta-backports/mickledore/(recipes|facebook)'/NOTE: Resolving any missing task queue dependencies/NOTE: Multiple providers are available for runtime u-boot-fw-utils (u-boot-fw-utils, libubootenv)/Consider defining a PREFERRED_RPROVIDER entry to match u-boot-fw-utils//Build Configuration:/BB_VERSION           = ""2.2.0""/BUILD_SYS            = ""x86_64-linux""/NATIVELSBSTRING      = ""ubuntu-20.04""/TARGET_SYS           = ""arm-fb-linux-gnueabi""/MACHINE              = ""montblanc""/DISTRO               = ""poky""/DISTRO_VERSION       = ""montblanc-de35dff4aa0-dirty""/TUNE_FEATURES        = ""arm armv7a vfp thumb callconvention-hard""/TARGET_FPU           = ""hard""/meta/meta-poky/meta-oe/meta-networking/meta-python/meta-perl            = ""HEAD:917fab29b9ead43b10b0ef6dc884c39817f17965""/..                   = ""HEAD:de35dff4aa05fa45ea2a0e40c902ecaf62f6fa93""/meta-security/meta-tpm             = ""HEAD:917fab29b9ead43b10b0ef6dc884c39817f17965""/meta-aspeed/meta-facebook/meta-montblanc/meta-fboss-lite/meta-python3/meta-backports       = ""HEAD:de35dff4aa05fa45ea2a0e40c902ecaf62f6fa93""//NOTE: Fetching uninative binary shim http://downloads.yoctoproject.org/releases/uninative/3.9/x86_64-nativesdk-libc-3.9.tar.xz;sha256sum=3dd82c3fbdb59e87bf091c3eef555a05fae528eeda3083828f76cd4deaceca8b (will check PREMIRRORS first)/Initialising tasks: 100% |##################################################################################################################################################################################################| Time: 0:00:09/Sstate summary: Wanted 1911 Local 1908 Mirrors 0 Missed 3 Current 0 (99% match, 0% complete)/NOTE: Executing Tasks/NOTE: Tasks Summary: Attempted 4614 tasks of which 4603 didn't need to be rerun and all succeeded.// There were 4 WARNING messages./ssinprem@cthgd050:~/OPENBMC/facebookexternal_wedge400/build_mb$/```//```/ssinprem@cthgd050:~/OPENBMC/facebookexternal/build_w400$ ./qemu-system-arm -machine montblanc-bmc -drive file=~/flash-montblanc,format=raw,if=mtd -nographic -netdev tap,id=netdev0,script=no,ifname=tap0 -net nic,netdev=netdev0,model=ftgmac100/qemu-system-arm: warning: nic ftgmac100.0 has no peer/qemu-system-arm: warning: nic ftgmac100.1 has no peer/qemu-system-arm: warning: nic ftgmac100.2 has no peer//U-Boot 2019.04 montblanc-02385650d3e (Feb 13 2023 - 10:05:18 +0000)//SOC: AST2600-A3/eSPI Mode: SIO:Enable : SuperIO-2e/Eth: MAC0: RMII/NCSI, MAC1: RMII/NCSI, MAC2: RMII/NCSI, MAC3: RMII/NCSI/Model: Aspeed BMC/DRAM:  1.8 GiB (capacity:2048 MiB, VGA:64 MiB, ECC:on, ECC size:1806 MiB)/MMC:   emmc_slot0@100: 0/Loading Environment from SPI Flash... SF: Detected mx66l1g45g with page size 256 Bytes, erase size 64 KiB, total 128 MiB/*** Warning - bad CRC, using default environment//....//[2m  OK  0m] Finished Remove the poweroff command./[  OK  ] Finished Set up Busybox crond./[  OK  0m] Reached target Preparation for Network./         Starting Network Configuration...//OpenBMC Release montblanc-02385650d3e//bmc login: [  144.493928] ftgmac100 1e690000.ftgmac eth0: Link is Up - 1Gbps/Full - flow control off/[  144.513295] IPv6: ADDRCONF(NETDEV_CHANGE): eth0: link becomes ready/[  144.533264] IPv6: ADDRCONF(NETDEV_CHANGE): eth0.4088: link becomes ready//bmc login: root/Password:/root@bmc-obb:~#/```//X-link: https://github.com/facebookexternal/openbmc.celestica/pull/1477//Reviewed By: rootkeeper//Differential Revision: D44141171//Pulled By: binhuang00//fbshipit-source-id: bfaa9906aa16c17b5996d31487ae4e90eb833fe8",https://github.com/facebook/openbmc/commit/ef091a7390e9f9887187d2337bd295bc505e8b06,31917712,facebook/openbmc,False,False
